source,target
有 个 乡 下 人 赶 了 头 牛 进 城 牛 老 了 他 要 把 它 卖 给 屠 宰 场 去 这 牛 走 到 越 塘 边 说 什 么 也 不 肯 走 了 跪 着 眼 睛 里 叭 哒 叭 哒 直 往 下 掉 泪 围 了 好 些 人 看 有 人 报 给 甲 长 丁 裁 缝 这 是 发 生 在 本 甲 之 内 的 事 丁 甲 长 要 是 不 管 将 为 人 神 不 喜 他 出 面 求 告 了 几 家 吃 斋 念 佛 的 老 太 太 凑 了 牛 价 把 这 头 老 牛 买 了 下 来 作 为 老 太 太 们 的 放 生 牛 这 牛 谁 来 养 呢 大 家 都 觉 得 交 侉 奶 奶 养 合 适 丁 甲 长 对 侉 奶 奶 说 这 是 甲 人 信 得 过 她 侉 奶 奶 就 答 应 下 了 这 养 老 牛 还 有 笔 基 金 牛 总 要 吃 点 干 草 呀 就 交 给 侉 奶 奶 放 印 子 从 此 侉 奶 奶 就 多 了 几 件 事 早 起 把 牛 放 出 来 尽 它 到 草 地 上 去 吃 青 草 青 草 没 有 了 就 喂 它 吃 干 草 早 晚 牵 到 河 边 去 饮 傍 晚 拿 了 收 印 子 钱 的 摺 子 沿 街 串 乡 去 收 印 子 晚 上 牛 就 和 她 睡 在 个 屋 里 牛 卧 着 安 安 静 静 地 倒 嚼 侉 奶 奶 可 觉 得 比 往 常 累 得 多 她 觉 得 骨 头 疼 半 夜 了 还 没 有 睡 着,yo3u ge4 xia1ng xia4 re2n ga3n le to2u niu2 ji4n che2ng niu2 la3o le ta1 ya4o ba3 ta1 ma4i ge3i tu2 za3i cha3ng qu4 zhe4 niu2 zo3u da4o yue4 ta2ng bia1n shuo1 she2n me ye3 bu4 ke3n zo3u le gui4 zhe ya3n ji1ng li3 ba1 da2 ba1 da2 zhi2 wa3ng xia4 dia4o le4i we2i le ha3o xie1 re2n ka4n yo3u re2n ba4o ge3i jia3 zha3ng di1ng ca2i fe4ng zhe4 shi4 fa1 she1ng za4i be3n jia3 zhi1 ne4i de shi4 di1ng jia3 zha3ng ya4o shi4 bu4 gua3n jia1ng we4i re2n she2n bu4 xi3 ta1 chu1 mia4n qiu2 ga4o le ji3 jia1 chi1 zha1i nia4n fu2 de la3o ta4i ta4i co4u le niu2 jia4 ba3 zhe4 to2u la3o niu2 ma3i le xia4 la2i zuo4 we4i la3o ta4i ta4i men de fa4ng she1ng niu2 zhe4 niu2 she2i la2i ya3ng ne da4 jia1 do1u jue2 de2 jia1o kua3 na3i na3i ya3ng he2 shi4 di1ng jia3 zha3ng dui4 kua3 na3i na3i shuo1 zhe4 shi4 jia3 re2n xi4n de2 guo4 ta1 kua3 na3i na3i jiu4 da2 yi1ng xia4 le zhe4 ya3ng la3o niu2 ha2i yo3u bi3 ji1 ji1n niu2 zo3ng ya4o chi1 dia3n ga4n ca3o ya jiu4 jia1o ge3i kua3 na3i na3i fa4ng yi4n zi co2ng ci3 kua3 na3i na3i jiu4 duo1 le ji3 jia4n shi4 za3o qi3 ba3 niu2 fa4ng chu1 la2i ji3n ta1 da4o ca3o de sha4ng qu4 chi1 qi1ng ca3o qi1ng ca3o me2i yo3u le jiu4 we4i ta1 chi1 ga4n ca3o za3o wa3n qia1n da4o he2 bia1n qu4 yi3n ba4ng wa3n na2 le sho1u yi4n zi qia2n de zhe2 zi ya2n jie1 chua4n xia1ng qu4 sho1u yi4n zi wa3n sha4ng niu2 jiu4 he2 ta1 shui4 za4i ge4 wu1 li3 niu2 wo4 zhe a1n a1n ji4ng ji4ng de da4o jue2 kua3 na3i na3i ke3 jue2 de2 bi3 wa3ng cha2ng le4i de2 duo1 ta1 jue2 de2 gu3 to2u te2ng ba4n ye4 le ha2i me2i yo3u shui4 zhe
不 到 半 年 这 头 牛 老 死 了 侉 奶 奶 把 放 印 子 的 摺 子 交 还 丁 甲 长 还 是 整 天 坐 在 门 外 纳 鞋 底,bu4 da4o ba4n nia2n zhe4 to2u niu2 la3o si3 le kua3 na3i na3i ba3 fa4ng yi4n zi de zhe2 zi jia1o ha2i di1ng jia3 zha3ng ha2i shi4 zhe3ng tia1n zuo4 za4i me2n wa4i na4 xie2 di3
牛 死 侉 奶 奶 也 像 老 了 好 多 她 时 常 病 病 歪 歪 的 连 粥 都 不 想 吃 在 她 的 黑 洞 洞 的 草 屋 里 躺 着 有 时 出 来 坐 坐 扶 着 门 框 往 外 走,niu2 si3 kua3 na3i na3i ye3 xia4ng la3o le ha3o duo1 ta1 shi2 cha2ng bi4ng bi4ng wa1i wa1i de lia2n zho1u do1u bu4 xia3ng chi1 za4i ta1 de he1i do4ng do4ng de ca3o wu1 li3 ta3ng zhe yo3u shi2 chu1 la2i zuo4 zuo4 fu2 zhe me2n kua1ng wa3ng wa4i zo3u
天 夜 里 下 大 雨 瓢 泼 大 雨 不 停 地 下 了 夜 很 多 人 家 都 进 了 水 丁 裁 缝 怕 侉 奶 奶 家 也 进 了 水 了 她 屋 外 的 榆 树 都 浸 在 水 里 了 他 赤 着 脚 走 过 去 推 开 侉 奶 奶 的 门 看 侉 奶 奶 死 了,tia1n ye4 li3 xia4 da4 yu3 pia2o po1 da4 yu3 bu4 ti2ng de xia4 le ye4 he3n duo1 re2n jia1 do1u ji4n le shui3 di1ng ca2i fe4ng pa4 kua3 na3i na3i jia1 ye3 ji4n le shui3 le ta1 wu1 wa4i de yu2 shu4 do1u ji4n za4i shui3 li3 le ta1 chi4 zhe jia3o zo3u guo4 qu4 tui1 ka1i kua3 na3i na3i de me2n ka4n kua3 na3i na3i si3 le
丁 裁 缝 派 人 把 她 的 侄 子 牛 叫 了 来,di1ng ca2i fe4ng pa4i re2n ba3 ta1 de zhi2 zi niu2 jia4o le la2i
得 给 侉 奶 奶 办 后 事 呀 侉 奶 奶 没 有 留 下 什 么 钱 牛 也 拿 不 出 钱 只 有 卖 榆 树,de2 ge3i kua3 na3i na3i ba4n ho4u shi4 ya kua3 na3i na3i me2i yo3u liu2 xia4 she2n me qia2n niu2 ye3 na2 bu4 chu1 qia2n zhi3 yo3u ma4i yu2 shu4
丁 甲 长 找 到 杨 老 板 杨 老 板 倒 很 仁 义 说 是 先 不 忙 谈 榆 树 的 事 这 都 好 说 由 他 先 垫 出 笔 钱 来 给 侉 奶 奶 买 身 老 衣 副 杉 木 棺 材 把 侉 奶 奶 埋 了,di1ng jia3 zha3ng zha3o da4o ya2ng la3o ba3n ya2ng la3o ba3n da4o he3n re2n yi4 shuo1 shi4 xia1n bu4 ma2ng ta2n yu2 shu4 de shi4 zhe4 do1u ha3o shuo1 yo2u ta1 xia1n dia4n chu1 bi3 qia2n la2i ge3i kua3 na3i na3i ma3i she1n la3o yi1 fu4 sha1n mu4 gua1n ca2i ba3 kua3 na3i na3i ma2i le
侉 奶 奶 安 葬 以 后 榆 树 生 意 也 就 谈 妥 了 杨 老 板 雇 了 人 来 咯 嗤 咯 嗤 把 八 棵 榆 树 都 放 倒 了 新 锯 倒 的 榆 树 发 出 很 浓 的 香 味,kua3 na3i na3i a1n za4ng yi3 ho4u yu2 shu4 she1ng yi4 ye3 jiu4 ta2n tuo3 le ya2ng la3o ba3n gu4 le re2n la2i ge1 chi1 ge1 chi1 ba3 ba1 ke1 yu2 shu4 do1u fa4ng da4o le xi1n ju4 da4o de yu2 shu4 fa1 chu1 he3n no2ng de xia1ng we4i
杨 老 板 把 八 棵 榆 树 的 树 皮 剥 了 把 树 干 卖 给 了 木 器 店 据 人 了 解 他 卖 的 八 棵 树 干 的 钱 就 比 他 垫 出 和 付 给 牛 的 钱 还 要 多 他 等 于 白 得 了 八 张 榆 树 皮 又 捞 了 笔 钱,ya2ng la3o ba3n ba3 ba1 ke1 yu2 shu4 de shu4 pi2 bo1 le ba3 shu4 ga4n ma4i ge3i le mu4 qi4 dia4n ju4 re2n le jie3 ta1 ma4i de ba1 ke1 shu4 ga4n de qia2n jiu4 bi3 ta1 dia4n chu1 he2 fu4 ge3i niu2 de qia2n ha2i ya4o duo1 ta1 de3ng yu2 ba2i de2 le ba1 zha1ng yu2 shu4 pi2 yo4u la1o le bi3 qia2n
鱼,yu2
臭 水 河 和 越 塘 原 是 连 着 的 不 知 从 哪 年 起 螺 蛳 坝 以 下 淤 塞 了 就 隔 断 了 风 和 人 年 年 把 干 土 烂 草 往 河 槽 里 填 河 槽 变 成 很 浅 了 不 过 旧 日 的 河 槽 依 然 可 以 看 得 出 来 两 旁 的 柳 树 还 能 标 出 原 来 河 的 宽 度 这 还 是 条 河 条 没 有 水 的 干 河,cho4u shui3 he2 he2 yue4 ta2ng yua2n shi4 lia2n zhe de bu4 zhi1 co2ng na3 nia2n qi3 luo2 si1 ba4 yi3 xia4 yu1 sa1i le jiu4 ge2 dua4n le fe1ng he2 re2n nia2n nia2n ba3 ga4n tu3 la4n ca3o wa3ng he2 ca2o li3 tia2n he2 ca2o bia4n che2ng he3n qia3n le bu4 guo4 jiu4 ri4 de he2 ca2o yi1 ra2n ke3 yi3 ka4n de2 chu1 la2i lia3ng pa2ng de liu3 shu4 ha2i ne2ng bia1o chu1 yua2n la2i he2 de kua1n du4 zhe4 ha2i shi4 tia2o he2 tia2o me2i yo3u shui3 de ga4n he2
干 河 的 南 岸 种 了 菜 北 岸 有 几 户 人 家 这 几 家 都 是 做 嫁 妆 的 主 要 是 做 嫁 妆 之 中 的 各 种 盆 桶 脚 盆 马 桶 木 量 子 这 些 盆 桶 是 街 上 嫁 妆 店 的 订 货 他 们 并 不 卖 门 市 这 几 家 只 是 本 钱 不 大 材 料 不 多 的 作 坊 这 几 家 的 大 人 孩 子 都 是 做 盆 桶 的 工 人 他 们 整 天 在 门 外 柳 树 下 锯 刨 他 们 使 用 的 刨 子 很 特 别 木 匠 使 刨 子 是 往 前 推 桶 匠 使 刨 子 是 往 后 拉 因 为 盆 桶 是 圆 的 这 么 使 才 方 便 这 种 刨 子 叫 做 刮 刨 盆 桶 成 型 后 要 用 砂 纸 打 遍 然 后 上 漆 上 漆 之 前 先 要 用 猪 血 打 道 底 子 刷 了 猪 血 得 晾 干 因 此 老 远 地 就 看 见 干 河 南 岸 绿 柳 荫 中 排 列 着 好 些 通 红 的 盆 盆 桶 桶 看 起 来 很 热 闹 画 出 了 这 几 家 作 坊 的 种 忙 碌 的 兴 旺 气 象,ga4n he2 de na2n a4n zho3ng le ca4i be3i a4n yo3u ji3 hu4 re2n jia1 zhe4 ji3 jia1 do1u shi4 zuo4 jia4 zhua1ng de zhu3 ya4o shi4 zuo4 jia4 zhua1ng zhi1 zho1ng de ge4 zho3ng pe2n to3ng jia3o pe2n ma3 to3ng mu4 lia4ng zi zhe4 xie1 pe2n to3ng shi4 jie1 sha4ng jia4 zhua1ng dia4n de di4ng huo4 ta1 men bi4ng bu4 ma4i me2n shi4 zhe4 ji3 jia1 zhi3 shi4 be3n qia2n bu4 da4 ca2i lia4o bu4 duo1 de zuo4 fa1ng zhe4 ji3 jia1 de da4 re2n ha2i zi do1u shi4 zuo4 pe2n to3ng de go1ng re2n ta1 men zhe3ng tia1n za4i me2n wa4i liu3 shu4 xia4 ju4 pa2o ta1 men shi3 yo4ng de pa2o zi he3n te4 bie2 mu4 jia4ng shi3 pa2o zi shi4 wa3ng qia2n tui1 to3ng jia4ng shi3 pa2o zi shi4 wa3ng ho4u la1 yi1n we4i pe2n to3ng shi4 yua2n de zhe4 me shi3 ca2i fa1ng bia4n zhe4 zho3ng pa2o zi jia4o zuo4 gua1 pa2o pe2n to3ng che2ng xi2ng ho4u ya4o yo4ng sha1 zhi3 da3 bia4n ra2n ho4u sha4ng qi1 sha4ng qi1 zhi1 qia2n xia1n ya4o yo4ng zhu1 xue4 da3 da4o di3 zi shua1 le zhu1 xue4 de2 lia4ng ga4n yi1n ci3 la3o yua3n de jiu4 ka4n jia4n ga4n he2 na2n a4n lv4 liu3 yi1n zho1ng pa2i lie4 zhe ha3o xie1 to1ng ho2ng de pe2n pe2n to3ng to3ng ka4n qi3 la2i he3n re4 na4o hua4 chu1 le zhe4 ji3 jia1 zuo4 fa1ng de zho3ng ma2ng lu4 de xi4ng wa4ng qi4 xia4ng
桶 匠 有 本 钱 有 手 艺 在 越 塘 带 比 起 那 些 完 全 靠 力 气 吃 饭 的 挑 夫 轿 夫 要 富 足 些 和 杀 猪 的 庞 家 就 不 能 相 比 了,to3ng jia4ng yo3u be3n qia2n yo3u sho3u yi4 za4i yue4 ta2ng da4i bi3 qi3 na4 xie1 wa2n qua2n ka4o li4 qi4 chi1 fa4n de tia1o fu1 jia4o fu1 ya4o fu4 zu2 xie1 he2 sha1 zhu1 de pa2ng jia1 jiu4 bu4 ne2ng xia1ng bi3 le
从 侉 奶 奶 家 旁 边 向 南 伸 出 的 后 街 到 往 螺 蛳 坝 方 向 拐 了 个 直 角 庞 家 就 在 这 拐 角 处 门 朝 南 正 对 越 塘 他 家 的 地 势 很 高 从 街 面 到 屋 基 要 上 七 八 层 台 阶 房 屋 在 这 片 算 是 最 高 大 的 房 屋 盖 起 的 时 间 不 久 砖 瓦 木 料 都 还 很 新 檩 粗 板 厚 瓦 密 砖 齐 两 边 各 有 两 间 卧 房 正 中 是 个 很 宽 敞 的 穿 堂 坐 在 穿 堂 里 可 以 清 清 楚 楚 看 到 越 塘 边 和 淤 塞 的 旧 河 交 接 处 的 条 从 南 到 北 的 土 路 看 到 越 塘 的 水 和 越 塘 对 岸 的 切 眼 界 很 开 阔 这 前 面 的 新 房 子 是 住 人 的 养 猪 的 猪 圈 烧 水 杀 猪 的 场 屋 都 在 后 面,co2ng kua3 na3i na3i jia1 pa2ng bia1n xia4ng na2n she1n chu1 de ho4u jie1 da4o wa3ng luo2 si1 ba4 fa1ng xia4ng gua3i le ge4 zhi2 jia3o pa2ng jia1 jiu4 za4i zhe4 gua3i jia3o chu4 me2n cha2o na2n zhe4ng dui4 yue4 ta2ng ta1 jia1 de de shi4 he3n ga1o co2ng jie1 mia4n da4o wu1 ji1 ya4o sha4ng qi1 ba1 ce2ng ta2i jie1 fa2ng wu1 za4i zhe4 pia4n sua4n shi4 zui4 ga1o da4 de fa2ng wu1 ga4i qi3 de shi2 jia1n bu4 jiu3 zhua1n wa3 mu4 lia4o do1u ha2i he3n xi1n li3n cu1 ba3n ho4u wa3 mi4 zhua1n qi2 lia3ng bia1n ge4 yo3u lia3ng jia1n wo4 fa2ng zhe4ng zho1ng shi4 ge4 he3n kua1n cha3ng de chua1n ta2ng zuo4 za4i chua1n ta2ng li3 ke3 yi3 qi1ng qi1ng chu3 chu3 ka4n da4o yue4 ta2ng bia1n he2 yu1 sa1i de jiu4 he2 jia1o jie1 chu4 de tia2o co2ng na2n da4o be3i de tu3 lu4 ka4n da4o yue4 ta2ng de shui3 he2 yue4 ta2ng dui4 a4n de qie4 ya3n jie4 he3n ka1i kuo4 zhe4 qia2n mia4n de xi1n fa2ng zi shi4 zhu4 re2n de ya3ng zhu1 de zhu1 qua1n sha1o shui3 sha1 zhu1 de cha3ng wu1 do1u za4i ho4u mia4n
庞 家 兄 弟 三 个 各 有 分 工 老 大 经 营 擘 划 总 管 切 老 二 专 管 各 处 收 买 生 猪 他 们 家 不 买 现 成 的 肥 猪 都 是 买 半 大 猪 回 来 自 养 老 二 带 个 伙 计 趟 能 赶 二 三 十 头 猪 回 来 因 为 杀 的 猪 多 他 经 常 要 外 出 杀 猪 是 老 三 的 事 当 然 要 有 两 个 下 手 伙 计 每 天 五 更 头 东 方 才 现 点 鱼 肚 白 这 带 人 家 就 听 到 猪 尖 声 嚎 叫 知 道 庞 家 杀 猪 了 猪 杀 得 了 放 了 血 在 杀 猪 盆 里 用 开 水 烫 透 吹 气 刮 毛 杀 猪 盆 是 种 特 制 的 长 圆 形 的 木 盆 盆 帮 很 高 二 百 来 斤 的 猪 躺 在 里 面 富 富 有 余 杀 几 头 猪 没 有 定 按 时 令 不 同 少 则 两 头 多 则 三 头 四 头 到 年 下 人 家 腌 肉 时 就 杀 得 更 多 了 因 此 庞 家 有 四 个 极 大 的 木 盆 几 个 伙 计 同 时 动 手 洗 刮,pa2ng jia1 xio1ng di4 sa1n ge4 ge4 yo3u fe1n go1ng la3o da4 ji1ng yi2ng ba1i hua4 zo3ng gua3n qie4 la3o e4r zhua1n gua3n ge4 chu4 sho1u ma3i she1ng zhu1 ta1 men jia1 bu4 ma3i xia4n che2ng de fe2i zhu1 do1u shi4 ma3i ba4n da4 zhu1 hui2 la2i zi4 ya3ng la3o e4r da4i ge4 huo3 ji4 ta4ng ne2ng ga3n e4r sa1n shi2 to2u zhu1 hui2 la2i yi1n we4i sha1 de zhu1 duo1 ta1 ji1ng cha2ng ya4o wa4i chu1 sha1 zhu1 shi4 la3o sa1n de shi4 da1ng ra2n ya4o yo3u lia3ng ge4 xia4 sho3u huo3 ji4 me3i tia1n wu3 ge4ng to2u do1ng fa1ng ca2i xia4n dia3n yu2 du4 ba2i zhe4 da4i re2n jia1 jiu4 ti1ng da4o zhu1 jia1n she1ng ha2o jia4o zhi1 da4o pa2ng jia1 sha1 zhu1 le zhu1 sha1 de2 le fa4ng le xue4 za4i sha1 zhu1 pe2n li3 yo4ng ka1i shui3 ta4ng to4u chui1 qi4 gua1 ma2o sha1 zhu1 pe2n shi4 zho3ng te4 zhi4 de zha3ng yua2n xi2ng de mu4 pe2n pe2n ba1ng he3n ga1o e4r ba3i la2i ji1n de zhu1 ta3ng za4i li3 mia4n fu4 fu4 yo3u yu2 sha1 ji3 to2u zhu1 me2i yo3u di4ng a4n shi2 li4ng bu4 to2ng sha3o ze2 lia3ng to2u duo1 ze2 sa1n to2u si4 to2u da4o nia2n xia4 re2n jia1 ya1n ro4u shi2 jiu4 sha1 de2 ge4ng duo1 le yi1n ci3 pa2ng jia1 yo3u si4 ge4 ji2 da4 de mu4 pe2n ji3 ge4 huo3 ji4 to2ng shi2 do4ng sho3u xi3 gua1
这 地 方 不 兴 叫 屠 户 也 不 叫 杀 猪 的 大 概 嫌 这 种 叫 法 不 好 听 大 都 叫 开 肉 案 子 的 开 肉 案 子 是 掌 柜 老 板 流 显 得 身 份 高 了 庞 家 肉 案 子 生 意 很 好 因 为 条 东 大 街 上 只 有 这 家 肉 案 子 早 起 人 进 人 出 剁 刀 响 铜 钱 响 票 子 响 不 到 晌 午 几 片 猪 就 卖 得 差 不 多 了 这 里 人 天 吃 的 肉 都 是 上 午 次 买 齐 很 少 下 午 来 割 肉 的 庞 家 肉 案 到 午 饭 后 只 留 两 块 后 臀 硬 肋 等 待 某 些 家 临 时 来 了 客 人 的 主 顾 留 个 人 照 顾 着 天 的 生 意 已 经 做 完 店 堂 闲 下 来 了,zhe4 de fa1ng bu4 xi4ng jia4o tu2 hu4 ye3 bu4 jia4o sha1 zhu1 de da4 ga4i xia2n zhe4 zho3ng jia4o fa3 bu4 ha3o ti1ng da4 do1u jia4o ka1i ro4u a4n zi de ka1i ro4u a4n zi shi4 zha3ng gui4 la3o ba3n liu2 xia3n de2 she1n fe4n ga1o le pa2ng jia1 ro4u a4n zi she1ng yi4 he3n ha3o yi1n we4i tia2o do1ng da4 jie1 sha4ng zhi3 yo3u zhe4 jia1 ro4u a4n zi za3o qi3 re2n ji4n re2n chu1 duo4 da1o xia3ng to2ng qia2n xia3ng pia4o zi xia3ng bu4 da4o sha3ng wu3 ji3 pia4n zhu1 jiu4 ma4i de2 cha4 bu4 duo1 le zhe4 li3 re2n tia1n chi1 de ro4u do1u shi4 sha4ng wu3 ci4 ma3i qi2 he3n sha3o xia4 wu3 la2i ge1 ro4u de pa2ng jia1 ro4u a4n da4o wu3 fa4n ho4u zhi3 liu2 lia3ng kua4i ho4u tu2n yi4ng le1 de3ng da4i mo3u xie1 jia1 li2n shi2 la2i le ke4 re2n de zhu3 gu4 liu2 ge4 re2n zha4o gu4 zhe tia1n de she1ng yi4 yi3 ji1ng zuo4 wa2n dia4n ta2ng xia2n xia4 la2i le
店 堂 闲 下 来 了 别 的 肉 案 子 闲 着 就 闲 着 吧 庞 家 的 人 可 真 会 想 法 子 他 们 在 肉 案 子 的 对 面 设 了 道 栏 柜 卖 茶 叶 茶 叶 和 猪 肉 是 两 码 事 怎 么 能 卖 到 起 去 呢 可 是 又 为 什 么 定 不 能 卖 到 起 去 呢 东 大 街 没 有 家 茶 叶 店 要 买 茶 叶 就 得 走 趟 北 市 口 有 了 这 样 个 卖 茶 叶 的 地 方 省 走 好 多 路 卖 茶 叶 有 个 人 盯 着 就 行 了 有 时 叫 个 小 伙 计 来 支 应 有 时 老 大 或 老 三 来 看 会 有 时 庞 家 的 三 妯 娌 之 也 来 店 堂 里 坐 着 包 包 茶 叶 收 收 钱 这 半 间 店 堂 的 茶 叶 店 生 意 很 好,dia4n ta2ng xia2n xia4 la2i le bie2 de ro4u a4n zi xia2n zhe jiu4 xia2n zhe ba pa2ng jia1 de re2n ke3 zhe1n hui4 xia3ng fa3 zi ta1 men za4i ro4u a4n zi de dui4 mia4n she4 le da4o la2n gui4 ma4i cha2 ye4 cha2 ye4 he2 zhu1 ro4u shi4 lia3ng ma3 shi4 ze3n me ne2ng ma4i da4o qi3 qu4 ne ke3 shi4 yo4u we4i she2n me di4ng bu4 ne2ng ma4i da4o qi3 qu4 ne do1ng da4 jie1 me2i yo3u jia1 cha2 ye4 dia4n ya4o ma3i cha2 ye4 jiu4 de2 zo3u ta4ng be3i shi4 ko3u yo3u le zhe4 ya4ng ge4 ma4i cha2 ye4 de de fa1ng she3ng zo3u ha3o duo1 lu4 ma4i cha2 ye4 yo3u ge4 re2n di1ng zhe jiu4 xi2ng le yo3u shi2 jia4o ge4 xia3o huo3 ji4 la2i zhi1 yi1ng yo3u shi2 la3o da4 huo4 la3o sa1n la2i ka4n hui4 yo3u shi2 pa2ng jia1 de sa1n zho2u li3 zhi1 ye3 la2i dia4n ta2ng li3 zuo4 zhe ba1o ba1o cha2 ye4 sho1u sho1u qia2n zhe4 ba4n jia1n dia4n ta2ng de cha2 ye4 dia4n she1ng yi4 he3n ha3o
庞 家 三 兄 弟 个 是 个 老 大 稳 重 老 二 干 练 老 三 是 个 文 武 全 才 他 们 长 得 比 别 人 高 出 头 老 三 尤 其 肥 白 高 大 他 下 午 没 事 常 在 越 塘 高 空 场 上 练 石 担 子 石 锁 他 还 会 写 字 写 刘 石 庵 体 的 行 书 这 里 店 铺 都 兴 装 着 花 槅 子 槅 子 留 出 方 空 白 叫 做 槅 子 心 可 以 贴 字 画 别 家 都 是 请 人 写 画 的 庞 家 肉 案 子 是 庞 老 三 自 己 写 的 字 他 大 概 很 崇 拜 赵 子 龙 别 人 家 槅 心 里 写 的 是 春 眠 不 觉 晓 处 处 闻 啼 鸟 夫 天 地 者 万 物 之 逆 旅 光 阴 者 百 代 之 过 客 之 类 他 写 的 都 是 三 国 演 义 里 赞 赵 子 龙 的 诗,pa2ng jia1 sa1n xio1ng di4 ge4 shi4 ge4 la3o da4 we3n zho4ng la3o e4r ga4n lia4n la3o sa1n shi4 ge4 we2n wu3 qua2n ca2i ta1 men zha3ng de2 bi3 bie2 re2n ga1o chu1 to2u la3o sa1n yo2u qi2 fe2i ba2i ga1o da4 ta1 xia4 wu3 me2i shi4 cha2ng za4i yue4 ta2ng ga1o ko1ng cha3ng sha4ng lia4n shi2 da1n zi shi2 suo3 ta1 ha2i hui4 xie3 zi4 xie3 liu2 shi2 a1n ti3 de xi2ng shu1 zhe4 li3 dia4n pu4 do1u xi4ng zhua1ng zhe hua1 ge2 zi ge2 zi liu2 chu1 fa1ng ko1ng ba2i jia4o zuo4 ge2 zi xi1n ke3 yi3 tie1 zi4 hua4 bie2 jia1 do1u shi4 qi3ng re2n xie3 hua4 de pa2ng jia1 ro4u a4n zi shi4 pa2ng la3o sa1n zi4 ji3 xie3 de zi4 ta1 da4 ga4i he3n cho2ng ba4i zha4o zi lo2ng bie2 re2n jia1 ge2 xi1n li3 xie3 de shi4 chu1n mia2n bu4 jue2 xia3o chu4 chu4 we2n ti2 nia3o fu1 tia1n de zhe3 wa4n wu4 zhi1 ni4 lv3 gua1ng yi1n zhe3 ba3i da4i zhi1 guo4 ke4 zhi1 le4i ta1 xie3 de do1u shi4 sa1n guo2 ya3n yi4 li3 za4n zha4o zi lo2ng de shi1
庞 家 这 三 个 妯 娌 个 赛 似 个 的 漂 亮 个 赛 似 个 的 能 干 她 们 都 非 常 勤 快 天 不 亮 就 起 来 烧 水 煮 猪 食 喂 猪 白 天 就 坐 在 穿 堂 里 做 针 线 都 是 光 梳 头 净 洗 脸 穿 得 整 整 齐 齐 头 上 戴 着 金 簪 子 手 上 戴 着 麻 花 银 镯 人 们 走 到 庞 家 门 前 就 觉 得 眼 前 亮,pa2ng jia1 zhe4 sa1n ge4 zho2u li3 ge4 sa4i shi4 ge4 de pia4o lia4ng ge4 sa4i shi4 ge4 de ne2ng ga4n ta1 men do1u fe1i cha2ng qi2n kua4i tia1n bu4 lia4ng jiu4 qi3 la2i sha1o shui3 zhu3 zhu1 shi2 we4i zhu1 ba2i tia1n jiu4 zuo4 za4i chua1n ta2ng li3 zuo4 zhe1n xia4n do1u shi4 gua1ng shu1 to2u ji4ng xi3 lia3n chua1n de2 zhe3ng zhe3ng qi2 qi2 to2u sha4ng da4i zhe ji1n za1n zi sho3u sha4ng da4i zhe ma2 hua1 yi2n zhuo2 re2n men zo3u da4o pa2ng jia1 me2n qia2n jiu4 jue2 de2 ya3n qia2n lia4ng
到 粥 厂 放 粥 她 们 就 人 拎 个 木 量 子 去 打 粥,da4o zho1u cha3ng fa4ng zho1u ta1 men jiu4 re2n li1n ge4 mu4 lia4ng zi qu4 da3 zho1u
这 不 免 会 引 起 人 们 议 论 戴 着 金 簪 子 去 打 粥 侉 奶 奶 打 粥 你 庞 家 也 打 粥 大 家 都 知 道 她 们 打 了 粥 来 是 不 吃 的 喂 猪 因 此 越 塘 螺 蛳 坝 带 人 对 庞 家 虽 很 羡 慕 并 不 亲 近 都 觉 得 庞 家 的 人 太 精 了 庞 家 的 人 缘 不 算 好 别 人 也 知 道 庞 家 人 从 心 里 看 不 起 别 人 尤 其 是 这 三 个 女 的,zhe4 bu4 mia3n hui4 yi3n qi3 re2n men yi4 lu4n da4i zhe ji1n za1n zi qu4 da3 zho1u kua3 na3i na3i da3 zho1u ni3 pa2ng jia1 ye3 da3 zho1u da4 jia1 do1u zhi1 da4o ta1 men da3 le zho1u la2i shi4 bu4 chi1 de we4i zhu1 yi1n ci3 yue4 ta2ng luo2 si1 ba4 da4i re2n dui4 pa2ng jia1 sui1 he3n xia4n mu4 bi4ng bu4 qi1n ji4n do1u jue2 de2 pa2ng jia1 de re2n ta4i ji1ng le pa2ng jia1 de re2n yua2n bu4 sua4n ha3o bie2 re2n ye3 zhi1 da4o pa2ng jia1 re2n co2ng xi1n li3 ka4n bu4 qi3 bie2 re2n yo2u qi2 shi4 zhe4 sa1n ge4 nv3 de
越 塘 边 发 生 了 从 未 见 过 的 奇 事,yue4 ta2ng bia1n fa1 she1ng le co2ng we4i jia4n guo4 de qi2 shi4
